id_venta;fecha;id_cliente;id_producto;id_tienda;id_promocion;cantidad;precio_unitario;descuento
VTA004731;2024-10-30;CLI03385;PROD0011;TIE003;PROMO_NONE;1;175.16;0.0
VTA004731;2024-10-30;CLI03385;PROD0107;TIE019;PRM014;2;107.07;
VTA004731;2024-10-30;CLI03385;PROD0097;TIE006;PRM014;1;41.18;0.22
VTA004732;2024-10-30;CLI03448;PROD0065;TIE015;PRM014;1;22.89;0.22
VTA004732;2024-10-30;CLI03448;PROD0087;TIE014;PROMO_NONE;1;81.02;0.0
VTA004733;2024-10-30;CLI02464;PROD0550;TIE013;PROMO_NONE;1;23.22;0.0
VTA004733;2024-10-30;CLI02464;PROD0585;TIE020;PROMO_NONE;1;27.72;0.0
VTA004734;2024-10-31;CLI04987;PROD0036;TIE004;PRM014;1;86.94;0.22
VTA004735;2024-10-31;CLI03563;PROD0082;TIE019;PRM014;1;152.29;0.22
VTA004736;2024-10-31;CLI03499;PROD0049;TIE013;PRM014;1;37.02;0.22
VTA004736;2024-10-31;CLI03499;PROD0065;TIE007;PROMO_NONE;1;22.87;0.0
VTA004736;2024-10-31;CLI03499;PROD0120;TIE011;PROMO_NONE;1;63.25;0.0
VTA004737;2024-10-31;CLI01717;PROD0013;TIE011;PROMO_NONE;1;26.31;0.0
VTA004737;2024-10-31;CLI01717;PROD0041;TIE019;PROMO_NONE;1;63.6;0.0
VTA004738;2024-10-31;CLI01120;PROD0006;TIE014;PROMO_NONE;1;151.92;0.0
VTA004738;2024-10-31;CLI01120;PROD0022;TIE003;PRM014;1;129.98;0.22
VTA004738;2024-10-31;CLI01120;PROD0053;TIE006;PRM014;1;135.52;0.22
VTA004739;2024-10-31;CLI04786;PROD0075;TIE001;PRM014;1;154.04;0.22
VTA004740;2024-10-31;CLI00149;PROD0156;TIE001;PRM014;1;19.45;0.22
VTA004740;2024-10-31;CLI00149;PROD0054;TIE008;PRM014;1;58.54;0.22
VTA004741;2024-10-31;CLI03351;PROD0105;TIE014;PROMO_NONE;1;34.34;0.0
VTA004741;2024-10-31;CLI03351;PROD0042;TIE017;PRM014;1;21.95;0.22
VTA004742;2024-10-31;CLI00648;PROD0032;TIE013;PROMO_NONE;1;26.8;0.0
VTA004742;2024-10-31;CLI00648;PROD0036;TIE006;PRM014;1;86.98;0.22
VTA004743;2024-11-01;CLI04295;PROD0095;TIE013;PROMO_NONE;1;121.56;0.0
VTA004744;2024-11-01;CLI04525;PROD0083;TIE014;PROMO_NONE;1;60.66;0.0
VTA004744;2024-11-01;CLI04525;PROD0074;TIE012;PRM014;1;22.65;0.22
VTA004745;2024-11-01;CLI00760;PROD0014;TIE015;PRM014;1;95.97;0.22
VTA004745;2024-11-01;CLI00760;PROD0082;TIE013;PROMO_NONE;1;144.19;0.0
VTA004745;2024-11-01;CLI00760;PROD0274;TIE009;PROMO_NONE;2;24.78;0.0
VTA004746;2024-11-01;CLI04695;PROD0113;TIE008;PROMO_NONE;1;85.12;0.0
VTA004747;2024-11-01;CLI01334;PROD0092;TIE007;PROMO_NONE;1;208.15;0.0
VTA004747;2024-11-01;CLI01334;PROD0001;TIE003;PRM014;1;125.99;0.22
VTA004748;2024-11-01;CLI01063;PROD0097;TIE020;PROMO_NONE;2;41.63;0.0
VTA004748;01/11/2024;CLI01063;PROD0115;TIE019;PROMO_NONE;2;143.76;0.0
VTA004749;2024-11-01;CLI03859;PROD0072;TIE009;PROMO_NONE;1;16.54;0.0
VTA004749;2024-11-01;CLI03859;PROD0056;TIE011;PRM014;1;77.15;0.22
VTA004750;2024-11-01;CLI03870;PROD0012;TIE006;PROMO_NONE;2;61.41;0.0
VTA004750;2024-11-01;CLI03870;PROD0037;TIE016;PRM014;1;6.33;0.22
VTA004750;2024-11-01;CLI03870;PROD0265;TIE011;PRM014;1;124.86;0.22
VTA004751;2024-11-01;CLI01450;PROD0101;TIE001;PROMO_NONE;2;18.85;0.0
VTA004752;2024-11-01;CLI01421;PROD0087;TIE008;PRM014;2;82.24;0.22
VTA004752;2024-11-01;CLI01421;PROD0041;TIE012;PROMO_NONE;1;59.47;0.0
VTA004753;2024-11-01;CLI00089;PROD0522;TIE008;PRM014;2;19.08;0.22
VTA004754;2024-11-01;CLI02182;PROD0018;TIE005;PROMO_NONE;1;137.17;0.0
VTA004754;2024-11-01;CLI02182;PROD0212;TIE006;PROMO_NONE;2;168.53;0.0
VTA004755;2024-11-01;CLI01642;PROD0225;TIE005;PRM014;1;27.69;0.22
VTA004755;2024-11-01;CLI01642;PROD0014;TIE002;PROMO_NONE;2;93.94;0.0
VTA004756;2024-11-01;CLI02406;PROD0015;TIE013;PRM014;2;134.61;0.22
VTA004756;2024-11-01;CLI02406;PROD0100;TIE016;PROMO_NONE;1;11.56;0.0
VTA004757;2024-11-01;CLI00080;PROD0003;TIE010;PROMO_NONE;1;101.36;0.0
VTA004757;2024-11-01;CLI00080;PROD0083;TIE002;PRM014;2;63.28;0.22
VTA004758;2024-11-01;CLI02094;PROD0069;TIE007;PROMO_NONE;1;70.66;0.0
VTA004759;2024-11-01;CLI03371;PROD0223;TIE011;PRM014;1;90.83;0.22
VTA004760;2024-11-01;CLI00914;PROD0038;TIE020;PRM014;2;38.87;0.22
VTA004761;2024-11-01;CLI01157;PROD0074;TIE016;PRM014;2;22.71;0.22
VTA004761;2024-11-01;CLI01157;PROD0384;TIE005;PRM014;2;202.29;0.22
VTA004761;2024-11-01;CLI01157;PROD0035;TIE019;PROMO_NONE;2;183.83;0.0
VTA004762;2024-11-01;CLI04319;PROD0014;TIE010;PROMO_NONE;1;92.18;0.0
VTA004762;2024-11-01;CLI04319;PROD0389;TIE008;PROMO_NONE;1;14.74;0.0
VTA004762;2024-11-01;CLI04319;PROD0087;TIE015;PROMO_NONE;1;80.6;0.0
VTA004763;2024-11-02;CLI03580;PROD0075;TIE004;PROMO_NONE;1;149.62;0.0
VTA004763;2024-11-02;CLI03580;PROD0184;TIE011;PROMO_NONE;1;54.9;0.0
VTA004763;2024-11-02;CLI03580;PROD0404;TIE001;PROMO_NONE;1;69.22;0.0
VTA004764;2024-11-02;CLI02925;PROD0030;TIE014;PROMO_NONE;2;130.7;0.0
VTA004764;2024-11-02;CLI02925;PROD0437;TIE009;PROMO_NONE;2;113.55;0.0
VTA004764;2024-11-02;CLI02925;PROD0080;TIE004;PROMO_NONE;2;116.46;0.0
VTA004765;2024-11-02;CLI02692;PROD0065;TIE003;PROMO_NONE;1;21.53;0.0
VTA004766;2024-11-02;CLI00347;PROD0009;TIE010;PROMO_NONE;1;78.43;0.0
VTA004766;2024-11-02;CLI00347;PROD0156;TIE004;PROMO_NONE;1;19.99;0.0
VTA004767;2024-11-02;CLI00973;PROD0066;TIE007;PROMO_NONE;2;43.86;0.0
VTA004767;2024-11-02;CLI00973;PROD0271;TIE012;PROMO_NONE;1;97.18;0.0
VTA004768;2024-11-02;CLI02650;PROD0077;TIE006;PROMO_NONE;1;37.57;0.0
VTA004769;2024-11-02;CLI00954;PROD0014;TIE016;PROMO_NONE;1;97.13;0.0
VTA004769;2024-11-02;CLI00954;PROD0057;TIE019;PROMO_NONE;2;128.62;0.0
VTA004770;2024-11-02;CLI04205;PROD0013;TIE018;PROMO_NONE;2;27.76;0.0
VTA004770;2024-11-02;CLI04205;PROD0057;TIE019;PROMO_NONE;2;134.64;0.0
VTA004771;2024-11-02;CLI01182;PROD0115;TIE010;PROMO_NONE;2;145.14;0.0
VTA004771;2024-11-02;CLI01182;PROD0212;TIE001;PROMO_NONE;1;172.26;0.0
VTA004772;2024-11-02;CLI00817;PROD0117;TIE012;PROMO_NONE;1;142.45;0.0
VTA004772;2024-11-02;CLI00817;PROD0002;TIE005;PROMO_NONE;2;79.97;0.0
VTA004773;2024-11-02;CLI04659;PROD0006;TIE001;PROMO_NONE;1;151.26;0.0
VTA004773;2024-11-02;CLI04659;PROD0011;TIE003;PROMO_NONE;2;163.37;0.0
VTA004773;2024-11-02;CLI04659;PROD0054;TIE010;PROMO_NONE;1;58.04;0.0
VTA004774;2024-11-02;CLI00210;PROD0496;TIE007;PROMO_NONE;2;174.15;0.0
VTA004774;2024-11-02;CLI00210;PROD0004;TIE016;PROMO_NONE;2;111.58;0.0
VTA004775;2024-11-02;CLI04894;PROD0118;TIE016;PROMO_NONE;1;160.25;0.0
VTA004775;2024-11-02;CLI04894;PROD0429;TIE004;PROMO_NONE;1;125.02;0.0
VTA004776;2024-11-02;CLI04581;PROD0053;TIE002;PROMO_NONE;1;143.49;0.0
VTA004777;2024-11-02;CLI02788;PROD0031;TIE004;PROMO_NONE;1;133.09;0.0
VTA004777;2024-11-02;CLI02788;PROD0111;TIE001;PROMO_NONE;1;39.87;0.0
VTA004777;2024-11-02;CLI02788;PROD0437;TIE011;PROMO_NONE;1;116.61;0.0
VTA004778;2024-11-02;CLI02150;PROD0055;TIE009;PROMO_NONE;1;15.17;0.0
VTA004778;2024-11-02;CLI02150;PROD0115;TIE002;PROMO_NONE;1;148.65;0.0
VTA004779;2024-11-02;CLI03333;PROD0032;TIE005;PROMO_NONE;2;25.32;0.0
VTA004780;2024-11-02;CLI01724;PROD0032;TIE005;PROMO_NONE;1;26.2;0.0
VTA004780;2024-11-02;CLI01724;PROD0404;TIE009;PROMO_NONE;1;74.86;0.0
VTA004781;2024-11-02;CLI03656;PROD0055;TIE020;PROMO_NONE;2;15.55;0.0
VTA004781;2024-11-02;CLI03656;PROD0126;TIE014;PROMO_NONE;1;73.82;0.0
VTA004782;2024-11-02;CLI03717;PROD0047;TIE008;PROMO_NONE;1;165.35;0.0
VTA004782;2024-11-02;CLI03717;PROD0155;TIE013;PROMO_NONE;1;18.73;0.0
VTA004782;2024-11-02;CLI03717;PROD0028;TIE010;PROMO_NONE;2;109.59;0.0
VTA004783;2024-11-02;CLI02489;PROD0010;TIE007;PROMO_NONE;2;140.46;0.0
VTA004784;2024-11-02;CLI00330;PROD0008;TIE011;PROMO_NONE;1;153.24;0.0
VTA004784;2024-11-02;CLI00330;PROD0106;TIE015;PROMO_NONE;1;187.77;0.0
VTA004784;2024-11-02;CLI00330;PROD0022;TIE020;PROMO_NONE;1;140.12;0.0
VTA004785;2024-11-02;CLI01910;PROD0058;TIE011;PROMO_NONE;2;155.5;0.0
VTA004785;2024-11-02;CLI01910;PROD0246;TIE016;PROMO_NONE;2;122.08;0.0
VTA004785;2024-11-02;CLI01910;PROD0351;TIE002;PROMO_NONE;1;144.23;0.0
VTA004786;2024-11-02;CLI00930;PROD0082;TIE014;PROMO_NONE;1;142.59;0.0
VTA004786;2024-11-02;CLI00930;PROD0035;TIE019;PROMO_NONE;1;185.2;0.0
VTA004787;2024-11-02;CLI00092;PROD0092;TIE009;PROMO_NONE;1;205.8;0.0
VTA004787;2024-11-02;CLI00092;PROD0101;TIE007;PROMO_NONE;1;19.54;0.0
VTA004788;2024-11-02;CLI04299;PROD0117;TIE020;PROMO_NONE;1;151.82;0.0
VTA004788;2024-11-02;CLI04299;PROD0106;TIE006;PROMO_NONE;1;194.29;0.0
VTA004789;2024-11-02;CLI03078;PROD0091;TIE007;PROMO_NONE;1;19.01;0.0
VTA004789;2024-11-02;CLI03078;PROD0019;TIE017;PROMO_NONE;2;35.53;0.0
VTA004790;2024-11-03;CLI02801;PROD0120;TIE004;PROMO_NONE;1;63.7;0.0
VTA004790;2024-11-03;CLI02801;PROD0077;TIE011;PROMO_NONE;1;35.47;0.0
VTA004791;2024-11-03;CLI04778;PROD0117;TIE019;PROMO_NONE;2;148.89;0.0
VTA004791;2024-11-03;CLI04778;PROD0012;TIE016;PROMO_NONE;2;63.96;0.0
VTA004791;2024-11-03;CLI04778;PROD0063;TIE017;PROMO_NONE;1;126.56;0.0
VTA004792;2024-11-03;CLI03452;PROD0072;TIE018;PROMO_NONE;1;16.88;0.0
VTA004792;2024-11-03;CLI03452;PROD0023;TIE015;PROMO_NONE;2;131.95;0.0
VTA004792;2024-11-03;CLI03452;PROD0066;TIE011;PROMO_NONE;2;46.98;0.0
VTA004793;2024-11-03;CLI00591;PROD0571;TIE014;PROMO_NONE;1;151.38;0.0
VTA004793;2024-11-03;CLI00591;PROD0063;TIE016;PROMO_NONE;2;115.98;0.0
VTA004793;2024-11-03;CLI00591;PROD0057;TIE020;PROMO_NONE;1;131.28;0.0
VTA004794;2024-11-03;CLI03757;PROD0057;TIE002;PROMO_NONE;1;139.11;0.0
VTA004795;2024-11-03;CLI00606;PROD0389;TIE012;PROMO_NONE;1;15.17;0.0
VTA004795;2024-11-03;CLI00606;PROD0073;TIE001;PROMO_NONE;1;113.55;0.0
VTA004796;2024-11-03;CLI02080;PROD0028;TIE010;PROMO_NONE;1;107.37;0.0
VTA004796;2024-11-03;CLI02080;PROD0115;TIE015;PROMO_NONE;2;141.79;0.0
VTA004797;2024/Dic/3;CLI04419;PROD0351;TIE008;PROMO_NONE;1;140.21;0.0
VTA004798;2024-11-03;CLI03616;PROD0197;TIE010;PROMO_NONE;2;178.9;0.0
VTA004799;2024-11-03;CLI03064;PROD0109;TIE007;PROMO_NONE;2;22.78;0.0
VTA004799;2024-11-03;CLI03064;PROD0048;TIE001;PROMO_NONE;1;133.12;0.0
VTA004799;2024-11-03;CLI03064;PROD0405;TIE011;PROMO_NONE;1;146.11;0.0
VTA004800;2024-11-03;CLI03052;PROD0526;TIE005;PROMO_NONE;1;188.38;0.0
VTA004800;2024-11-03;CLI03052;PROD0575;TIE009;PROMO_NONE;1;172.43;0.0
VTA004801;2024-11-03;CLI04748;PROD0041;TIE004;PROMO_NONE;1;59.89;0.0
VTA004801;2024-11-03;CLI04748;PROD0567;TIE009;PROMO_NONE;1;139.23;0.0
VTA004802;2024-11-03;CLI03491;PROD0048;TIE007;PROMO_NONE;1;143.44;0.0
VTA004802;2024-11-03;CLI03491;PROD0528;TIE014;PROMO_NONE;1;159.17;0.0
VTA004802;2024-11-03;CLI03491;PROD0082;TIE014;PROMO_NONE;1;149.6;0.0
VTA004803;2024-11-03;CLI02286;PROD0082;TIE016;PROMO_NONE;1;140.91;0.0
VTA004803;2024-11-03;CLI02286;PROD0022;TIE007;PROMO_NONE;1;128.1;0.0
VTA004804;2024-11-03;CLI03448;PROD0457;TIE006;PROMO_NONE;1;16.33;0.0
VTA004804;2024-11-03;CLI03448;PROD0106;TIE002;PROMO_NONE;1;181.28;0.0
VTA004805;2024-11-03;CLI02071;PROD0011;TIE018;PROMO_NONE;1;162.83;0.0
VTA004805;2024-11-03;CLI02071;PROD0049;TIE002;PROMO_NONE;1;37.89;0.0
VTA004805;2024-11-03;CLI02071;PROD0018;TIE005;PROMO_NONE;1;139.35;0.0
VTA004806;2024-11-03;CLI03685;PROD0095;TIE010;PROMO_NONE;2;123.17;0.0
VTA004806;2024-11-03;CLI03685;PROD0054;TIE015;PROMO_NONE;1;56.81;0.0
VTA004807;2024-11-03;CLI01163;PROD0528;TIE013;PROMO_NONE;2;156.54;0.0
VTA004807;2024-11-03;CLI01163;PROD0049;TIE018;PROMO_NONE;1;36.09;0.0
VTA004808;2024-11-03;CLI01171;PROD0051;TIE013;PROMO_NONE;1;136.36;0.0
VTA004808;2024-11-03;CLI01171;PROD0035;TIE016;PROMO_NONE;1;178.64;0.0
VTA004809;2024-11-03;CLI03960;PROD0115;TIE012;PROMO_NONE;1;146.04;0.0
VTA004809;2024-11-03;CLI03960;PROD0225;TIE016;PROMO_NONE;1;27.15;0.0
VTA004810;2024-11-03;CLI04975;PROD0257;TIE007;PROMO_NONE;2;94.29;0.0
VTA004811;2024-11-03;CLI01534;PROD0085;TIE002;PROMO_NONE;2;150.09;0.0
VTA004811;2024-11-03;CLI01534;PROD0469;TIE011;PROMO_NONE;1;85.24;0.0
VTA004811;2024/Dic/3;CLI01534;PROD0044;TIE010;PROMO_NONE;1;201.56;
VTA004812;2024-11-03;CLI00935;PROD0087;TIE008;PROMO_NONE;1;80.05;0.0
VTA004813;2024-11-03;CLI00239;PROD0013;TIE006;PROMO_NONE;1;27.8;0.0
VTA004813;2024-11-03;CLI00239;PROD0069;TIE003;PROMO_NONE;2;69.14;0.0
VTA004814;2024-11-03;CLI03215;PROD0055;TIE008;PROMO_NONE;1;15.27;0.0
VTA004814;2024-11-03;CLI03215;PROD0009;TIE013;PROMO_NONE;1;77.68;0.0
VTA004815;2024-11-03;CLI03780;PROD0203;TIE011;PROMO_NONE;1;191.56;0.0
VTA004815;2024-11-03;CLI03780;PROD0073;TIE012;PROMO_NONE;2;106.35;0.0
VTA004816;2024-11-03;CLI01117;PROD0040;TIE016;PROMO_NONE;1;127.23;0.0
VTA004816;2024-11-03;CLI01117;PROD0074;TIE009;PROMO_NONE;1;23.13;0.0
VTA004816;2024-11-03;CLI01117;PROD0031;TIE013;PROMO_NONE;2;124.46;0.0
VTA004817;2024-11-03;CLI00716;PROD0022;TIE020;PROMO_NONE;2;135.75;0.0
VTA004818;2024-11-04;CLI00672;PROD0096;TIE001;PROMO_NONE;1;162.22;0.0
VTA004819;2024-11-04;CLI01636;PROD0461;TIE008;PROMO_NONE;1;101.94;0.0
VTA004819;2024-11-04;CLI01636;PROD0314;TIE016;PROMO_NONE;1;5.16;0.0
VTA004820;2024-11-04;CLI03926;PROD0041;TIE012;PROMO_NONE;2;59.36;0.0
VTA004820;04/11/2024;CLI03926;PROD0101;TIE006;PROMO_NONE;1;19.23;0.0
VTA004820;2024-11-04;CLI03926;PROD0073;TIE016;PROMO_NONE;1;112.2;0.0
VTA004821;2024-11-04;CLI02777;PROD0405;TIE009;PROMO_NONE;1;141.4;0.0
VTA004822;2024-11-04;CLI01257;PROD0103;TIE018;PROMO_NONE;1;77.35;0.0
VTA004822;2024-11-04;CLI01257;PROD0199;TIE003;PROMO_NONE;1;65.66;0.0
VTA004823;2024-11-04;CLI00055;PROD0028;TIE016;PROMO_NONE;2;108.59;0.0
VTA004823;2024-11-04;CLI00055;PROD0072;TIE010;PROMO_NONE;2;16.31;0.0
VTA004824;2024-11-04;CLI00527;PROD0117;TIE007;PROMO_NONE;1;152.72;0.0
VTA004825;2024-11-04;CLI02025;PROD0079;TIE018;PROMO_NONE;1;152.82;0.0
VTA004825;2024-11-04;CLI02025;PROD0097;TIE006;PROMO_NONE;1;40.07;0.0
VTA004825;2024-11-04;CLI02025;PROD0045;TIE013;PROMO_NONE;2;125.86;0.0
VTA004826;2024-11-04;CLI04093;PROD0015;TIE011;PROMO_NONE;1;135.22;0.0
VTA004826;2024-11-04;CLI04093;PROD0069;TIE007;PROMO_NONE;1;66.65;0.0
VTA004827;2024-11-04;CLI01157;PROD0031;TIE013;PROMO_NONE;1;135.33;0.0
VTA004827;2024-11-04;CLI01157;PROD0498;TIE011;PROMO_NONE;2;150.67;0.0
VTA004828;2024-11-04;CLI03091;PROD0095;TIE013;PROMO_NONE;2;116.09;0.0
VTA004828;04/11/2024;CLI03091;PROD0100;TIE017;PROMO_NONE;1;11.38;0.0
VTA004828;2024-11-04;CLI03091;PROD0097;TIE001;PROMO_NONE;1;42.78;0.0
VTA004829;2024-11-04;CLI03458;PROD0092;TIE003;PROMO_NONE;1;198.17;0.0
VTA004829;2024-11-04;CLI03458;PROD0097;TIE009;PROMO_NONE;1;41.55;0.0
VTA004830;2024-11-04;CLI03348;PROD0041;TIE003;PROMO_NONE;2;64.19;0.0
VTA004831;2024-11-04;CLI02384;PROD0022;TIE020;PROMO_NONE;2;133.53;0.0
VTA004831;2024-11-04;CLI02384;PROD0101;TIE017;PROMO_NONE;1;18.34;0.0
VTA004831;2024-11-04;CLI02384;PROD0057;TIE005;PROMO_NONE;1;132.64;0.0
VTA004832;2024-11-04;CLI03772;PROD0106;TIE008;PROMO_NONE;1;183.36;0.0
VTA004833;2024-11-04;CLI04093;PROD0072;TIE018;PROMO_NONE;2;16.42;0.0
VTA004833;2024-11-04;CLI04093;PROD0003;TIE006;PROMO_NONE;1;100.77;0.0
VTA004833;2024-11-04;CLI04093;PROD0002;TIE017;PROMO_NONE;1;79.75;0.0
VTA004834;2024-11-04;CLI04995;PROD0461;TIE003;PROMO_NONE;1;94.76;0.0
VTA004835;2024-11-04;CLI00790;PROD0065;TIE016;PROMO_NONE;1;21.08;0.0
VTA004836;2024-11-04;CLI00990;PROD0002;TIE006;PROMO_NONE;1;84.47;0.0
VTA004836;2024-11-04;CLI00990;PROD0078;TIE004;PROMO_NONE;1;147.59;0.0
VTA004837;2024-11-04;CLI03836;PROD0019;TIE004;PROMO_NONE;1;37.78;0.0
VTA004838;04/11/2024;CLI04435;PROD0087;TIE020;PROMO_NONE;2;80.06;0.0
VTA004838;2024-11-04;CLI04435;PROD0503;TIE002;PROMO_NONE;1;104.78;0.0
VTA004839;2024-11-04;CLI02951;PROD0120;TIE004;PROMO_NONE;1;64.62;0.0
VTA004839;2024-11-04;CLI02951;PROD0126;TIE005;PROMO_NONE;2;72.05;0.0
VTA004840;2024-11-04;CLI02225;PROD0008;TIE013;PROMO_NONE;1;142.91;0.0
VTA004840;2024-11-04;CLI02225;PROD0035;TIE011;PROMO_NONE;1;186.92;0.0
VTA004841;2024-11-04;CLI03338;PROD0274;TIE010;PROMO_NONE;2;24.15;0.0
VTA004841;2024-11-04;CLI03338;PROD0095;TIE010;PROMO_NONE;2;124.54;0.0
VTA004841;2024-11-04;CLI03338;PROD0033;TIE019;PROMO_NONE;1;89.04;0.0
VTA004842;2024-11-04;CLI00054;PROD0554;TIE003;PROMO_NONE;1;17.34;0.0
VTA004843;2024-11-05;CLI03164;PROD0027;TIE003;PROMO_NONE;1;22.6;0.0
VTA004844;2024-11-05;CLI01349;PROD0115;TIE005;PROMO_NONE;1;152.14;0.0
VTA004845;2024-11-05;CLI03639;PROD0015;TIE014;PROMO_NONE;1;137.49;0.0
VTA004845;2024-11-05;CLI03639;PROD0018;TIE002;PROMO_NONE;2;139.99;0.0
VTA004845;2024-11-05;CLI03639;PROD0027;TIE009;PROMO_NONE;2;22.87;0.0
VTA004846;2024-11-05;CLI03849;PROD0012;TIE013;PROMO_NONE;2;62.11;0.0
VTA004846;05/11/2024;CLI03849;PROD0455;TIE020;PROMO_NONE;1;145.68;0.0
VTA004846;2024-11-05;CLI03849;PROD0023;TIE020;PROMO_NONE;2;126.99;0.0
VTA004847;2024-11-05;CLI04034;PROD0106;TIE019;PROMO_NONE;2;189.7;0.0
VTA004848;2024-11-05;CLI00096;PROD0101;TIE001;PROMO_NONE;2;19.26;0.0
VTA004848;2024-11-05;CLI00096;PROD0023;TIE012;PROMO_NONE;2;136.24;0.0
VTA004849;2024-11-05;CLI01727;PROD0054;TIE016;PROMO_NONE;2;56.86;0.0
VTA004849;2024-11-05;CLI01727;PROD0078;TIE018;PROMO_NONE;2;150.82;0.0
VTA004849;2024-11-05;CLI01727;PROD0106;TIE007;PROMO_NONE;1;195.67;0.0
VTA004850;2024-11-05;CLI02027;PROD0021;TIE018;PROMO_NONE;1;69.07;0.0
VTA004850;2024-11-05;CLI02027;PROD0035;TIE006;PROMO_NONE;2;191.49;0.0
VTA004850;2024-11-05;CLI02027;PROD0001;TIE016;PROMO_NONE;2;124.46;0.0
VTA004851;2024-11-05;CLI01056;PROD0559;TIE001;PROMO_NONE;1;155.35;0.0
VTA004852;2024-11-05;CLI01189;PROD0003;TIE012;PROMO_NONE;1;99.34;0.0
VTA004853;2024-11-05;CLI04014;PROD0021;TIE013;PROMO_NONE;1;68.71;0.0
VTA004853;2024-11-05;CLI04014;PROD0015;TIE005;PROMO_NONE;1;137.87;0.0
VTA004853;2024-11-05;CLI04014;PROD0029;TIE009;PROMO_NONE;1;87.78;0.0
VTA004854;2024-11-05;CLI01536;PROD0092;TIE015;PROMO_NONE;2;197.04;0.0
VTA004854;2024-11-05;CLI01536;PROD0027;TIE017;PROMO_NONE;2;22.16;0.0
VTA004855;2024-11-05;CLI03626;PROD0104;TIE015;PROMO_NONE;2;79.82;0.0
VTA004855;2024-11-05;CLI03626;PROD0087;TIE016;PROMO_NONE;2;79.29;0.0
VTA004856;2024-11-05;CLI04598;PROD0021;TIE008;PROMO_NONE;1;74.27;0.0
VTA004856;2024-11-05;CLI04598;PROD0095;TIE008;PROMO_NONE;1;123.17;0.0
VTA004856;2024-11-05;CLI04598;PROD0004;TIE002;PROMO_NONE;1;110.78;0.0
VTA004857;2024-11-05;CLI03084;PROD0036;TIE007;PROMO_NONE;2;90.21;0.0
VTA004857;2024-11-05;CLI03084;PROD0235;TIE001;PROMO_NONE;2;203.71;0.0
VTA004857;2024-11-05;CLI03084;PROD0437;TIE011;PROMO_NONE;2;112.62;0.0
VTA004858;2024-11-05;CLI04835;PROD0035;TIE005;PROMO_NONE;1;183.51;0.0
VTA004858;2024-11-05;CLI04835;PROD0004;TIE016;PROMO_NONE;2;113.66;0.0
VTA004858;2024-11-05;CLI04835;PROD0051;TIE012;PROMO_NONE;1;136.93;0.0
VTA004859;2024-11-05;CLI04449;PROD0065;TIE019;PROMO_NONE;1;21.5;0.0
VTA004859;2024-11-05;CLI04449;PROD0006;TIE017;PROMO_NONE;1;155.27;0.0
VTA004860;2024-11-05;CLI03563;PROD0032;TIE019;PROMO_NONE;1;25.83;0.0
VTA004860;2024-11-05;CLI03563;PROD0076;TIE005;PROMO_NONE;1;55.68;0.0
VTA004861;2024-11-05;CLI03374;PROD0049;TIE010;PROMO_NONE;1;34.71;0.0
VTA004862;2024-11-05;CLI04193;PROD0120;TIE020;PROMO_NONE;1;60.49;0.0
VTA004862;2024-11-05;CLI04193;PROD0015;TIE002;PROMO_NONE;1;130.39;0.0
VTA004862;2024-11-05;CLI04193;PROD0027;TIE016;PROMO_NONE;1;24.07;0.0
VTA004863;2024-11-05;CLI02042;PROD0067;TIE014;PROMO_NONE;2;38.31;0.0
VTA004863;2024-11-05;CLI02042;PROD0053;TIE007;PROMO_NONE;1;142.86;0.0
VTA004864;2024-11-05;CLI00400;PROD0095;TIE014;PROMO_NONE;1;119.54;0.0
VTA004865;05/11/2024;CLI02885;PROD0003;TIE009;PROMO_NONE;1;100.97;0.0
VTA004865;2024-11-05;CLI02885;PROD0036;TIE009;PROMO_NONE;1;87.93;0.0
VTA004866;2024-11-05;CLI03336;PROD0023;TIE002;PROMO_NONE;1;128.08;0.0
VTA004867;2024-11-05;CLI02641;PROD0035;TIE012;PROMO_NONE;2;176.18;0.0
VTA004868;2024-11-05;CLI00325;PROD0052;TIE006;PROMO_NONE;1;117.74;0.0
VTA004868;2024-11-05;CLI00325;PROD0082;TIE006;PROMO_NONE;1;141.75;0.0
VTA004869;2024-11-05;CLI00114;PROD0105;TIE012;PROMO_NONE;2;36.06;0.0
VTA004869;2024-11-05;CLI00114;PROD0102;TIE015;PROMO_NONE;1;99.05;0.0
VTA004869;2024-11-05;CLI00114;PROD0003;TIE020;PROMO_NONE;1;106.32;0.0
VTA004870;2024/Dic/6;CLI01240;PROD0013;TIE010;PROMO_NONE;1;27.06;0.0
VTA004870;2024-11-06;CLI01240;PROD0041;TIE020;PROMO_NONE;1;63.45;0.0
VTA004870;2024-11-06;CLI01240;PROD0072;TIE015;PROMO_NONE;1;16.61;0.0
VTA004871;2024-11-06;CLI01011;PROD0049;TIE017;PROMO_NONE;1;37.07;0.0
VTA004871;2024-11-06;CLI01011;PROD0117;TIE009;PROMO_NONE;2;145.01;0.0
VTA004872;2024-11-06;CLI01345;PROD0082;TIE004;PROMO_NONE;1;152.9;0.0
VTA004873;2024-11-06;CLI03563;PROD0082;TIE012;PROMO_NONE;1;153.22;0.0
VTA004873;2024-11-06;CLI03563;PROD0030;TIE020;PROMO_NONE;2;127.88;0.0
VTA004874;2024-11-06;CLI00109;PROD0311;TIE015;PROMO_NONE;1;160.4;0.0
VTA004874;2024-11-06;CLI00109;PROD0276;TIE009;PROMO_NONE;2;143.45;0.0
